season,team,win_rate
2024,	Carlton Blues,1.0
2024,	Essendon Bombers,1.0
2024,	Melbourne Demons,0.5
2024,	Richmond Tigers,0.0
2024,	St Kilda Saints,0.5
2024,	Sydney Swans,1.0
2024, Adelaide Crows ,0.4166666666666667
2024,Adelaide Crows,0.3333333333333333
2024,Brisbane Lions,0.6666666666666666
2024,Carlton Blues,0.47368421052631576
2024,Collingwood Magpies,0.5217391304347826
2024,Essendon Bombers,0.42105263157894735
2024,Fremantle Dockers,0.5
2024,Geelong Cats,0.6086956521739131
2024,Gold Coast Suns,0.4782608695652174
2024,Greater Western Sydney Giants,0.6363636363636364
2024,Hawthorn Hawks,0.6086956521739131
2024,Melbourne Demons,0.5294117647058824
2024,North Melbourne Kangaroos,0.13636363636363635
2024,Port Adelaide Power,0.6538461538461539
2024,Richmond Tigers,0.1
2024,St Kilda Saints,0.47619047619047616
2024,Sydney Swans,0.72
2024,W. Bulldogs,0.5384615384615384
2024,West Coast Eagles,0.22727272727272727
2024,Western Bulldogs,0.5555555555555556
2024,adelaide crows,0.0
2024,brisbane lions,0.5
2024,carlton blues,0.75
2024,essendon bombers,0.6666666666666666
2024,fremantle dockers,1.0
2024,geelong cats,1.0
2024,greater western sydney giants,0.3333333333333333
2024,hawthorn hawks,0.5
2024,melbourne demons,0.25
2024,north melbourne kangaroos,0.0
2024,richmond tigers,0.0
2024,west coast eagles,0.0
2024,western bulldogs,1.0
2025,	Brisbane Lions,0.5
2025,	Essendon Bombers,1.0
2025,	Geelong Cats,1.0
2025,	Hawthorn Hawks,1.0
2025,	Richmond Tigers,1.0
2025,	W. Bulldogs,1.0
2025,	West Coast Eagles,1.0
2025, Adelaide Crows ,0.7857142857142857
2025,Adelaide Crows,0.6
2025,Brisbane Lions,0.6956521739130435
2025,Carlton Blues,0.4090909090909091
2025,Collingwood Magpies,0.6363636363636364
2025,Essendon Bombers,0.23809523809523808
2025,Fremantle Dockers,0.6521739130434783
2025,Geelong Cats,0.7391304347826086
2025,Gold Coast Suns,0.625
2025,Greater Western Sydney Giants,0.6956521739130435
2025,Hawthorn Hawks,0.6666666666666666
2025,Melbourne Demons,0.3181818181818182
2025,North Melbourne Kangaroos,0.21052631578947367
2025,Port Adelaide Power,0.42105263157894735
2025,Richmond Tigers,0.18181818181818182
2025,St Kilda Saints,0.38095238095238093
2025,Sydney Swans,0.5454545454545454
2025,W. Bulldogs,0.5454545454545454
2025,West Coast Eagles,0.0
2025,Western Bulldogs,0.625
2025,adelaide crows,1.0
2025,brisbane lions,1.0
2025,carlton blues,0.0
2025,collingwood magpies,1.0
2025,essendon bombers,0.0
2025,fremantle dockers,1.0
2025,geelong cats,0.5
2025,gold coast suns,1.0
2025,greater western sydney giants,0.0
2025,hawthorn hawks,0.0
2025,melbourne demons,0.0
2025,north melbourne kangaroos,0.25
2025,port adelaide power,0.25
2025,st kilda saints,0.5
2025,sydney swans,0.0
2025,west coast eagles,0.0
2025,western bulldogs,0.6666666666666666
